img,Class
img_100972.jpg,Talking on the phone - left
img_100973.jpg,Operating the radio
img_100974.jpg,Hair and makeup
img_100975.jpg,Texting - right
img_100977.jpg,Talking on the phone - left
img_100978.jpg,Hair and makeup
img_10098.jpg,Safe driving
img_100980.jpg,Texting - left
img_100981.jpg,Drinking
img_100982.jpg,Talking on the phone - right
img_100983.jpg,Safe driving
img_100984.jpg,Talking on the phone - right
img_100985.jpg,Operating the radio
img_100986.jpg,Hair and makeup
img_100987.jpg,Operating the radio
img_100988.jpg,Operating the radio
img_100989.jpg,Texting - left
img_10099.jpg,Reaching behind
img_100990.jpg,Reaching behind
img_100991.jpg,Operating the radio
img_100992.jpg,Operating the radio
img_100994.jpg,Talking on the phone - left
img_100996.jpg,Operating the radio
img_100997.jpg,Reaching behind
img_100998.jpg,Hair and makeup
img_100999.jpg,Reaching behind
img_101.jpg,Operating the radio
img_10100.jpg,Safe driving
img_101000.jpg,Operating the radio
img_101001.jpg,Operating the radio
img_101002.jpg,Texting - left
img_101003.jpg,Talking on the phone - left
img_101004.jpg,Talking on the phone - left
img_101005.jpg,Hair and makeup
img_101006.jpg,Drinking
img_101007.jpg,Operating the radio
img_101008.jpg,Operating the radio
img_101009.jpg,Hair and makeup
img_10101.jpg,Drinking
img_101010.jpg,Operating the radio
img_101012.jpg,Operating the radio
img_101013.jpg,Talking to passenger
img_101017.jpg,Operating the radio
img_101019.jpg,Talking on the phone - left
img_101020.jpg,Texting - right
img_101022.jpg,Reaching behind
img_101024.jpg,Talking on the phone - right
img_101025.jpg,Texting - left
img_101026.jpg,Talking on the phone - right
img_101027.jpg,Operating the radio
img_101028.jpg,Reaching behind
img_101031.jpg,Operating the radio
img_101036.jpg,Operating the radio
img_101037.jpg,Operating the radio
img_101039.jpg,Texting - left
img_10104.jpg,Hair and makeup
img_101040.jpg,Hair and makeup
img_101041.jpg,Talking on the phone - right
img_101042.jpg,Talking to passenger
img_101043.jpg,Talking on the phone - right
img_101044.jpg,Hair and makeup
img_101045.jpg,Talking to passenger
img_101046.jpg,Operating the radio
img_101048.jpg,Operating the radio
img_101049.jpg,Reaching behind
img_10105.jpg,Texting - left
img_101050.jpg,Hair and makeup
img_101052.jpg,Operating the radio
img_101053.jpg,Talking on the phone - left
img_101054.jpg,Texting - left
img_101055.jpg,Reaching behind
img_101056.jpg,Operating the radio
img_101057.jpg,Hair and makeup
img_101058.jpg,Drinking
img_10106.jpg,Talking on the phone - left
img_101060.jpg,Talking on the phone - right
img_101061.jpg,Talking on the phone - right
img_101062.jpg,Talking on the phone - right
img_101064.jpg,Talking on the phone - right
img_101067.jpg,Safe driving
img_101069.jpg,Hair and makeup
img_10107.jpg,Talking on the phone - right
img_101070.jpg,Talking on the phone - left
img_101071.jpg,Talking on the phone - right
img_101072.jpg,Reaching behind
img_101073.jpg,Drinking
img_101074.jpg,Hair and makeup
img_101076.jpg,Talking on the phone - right
img_101080.jpg,Safe driving
img_101081.jpg,Texting - right
img_101082.jpg,Hair and makeup
img_101083.jpg,Talking on the phone - left
img_101084.jpg,Talking on the phone - left
img_101085.jpg,Texting - right
img_101089.jpg,Talking on the phone - left
img_10109.jpg,Reaching behind
img_101090.jpg,Hair and makeup
img_101092.jpg,Drinking
img_101094.jpg,Talking on the phone - right
img_101095.jpg,Operating the radio
img_101098.jpg,Hair and makeup
img_101099.jpg,Talking on the phone - left
img_1011.jpg,Texting - left
img_10110.jpg,Operating the radio
img_101100.jpg,Texting - right
img_101101.jpg,Hair and makeup
img_101103.jpg,Safe driving
img_101104.jpg,Operating the radio
img_101105.jpg,Talking on the phone - right
img_101106.jpg,Hair and makeup
img_101108.jpg,Operating the radio
img_101109.jpg,Talking on the phone - right
img_10111.jpg,Texting - right
img_101111.jpg,Texting - left
img_101112.jpg,Texting - left
img_101114.jpg,Operating the radio
img_101115.jpg,Talking on the phone - left
img_101116.jpg,Texting - left
img_101117.jpg,Reaching behind
img_101119.jpg,Reaching behind
img_10112.jpg,Hair and makeup
img_101120.jpg,Talking to passenger
img_101121.jpg,Hair and makeup
img_101124.jpg,Talking on the phone - right
img_101125.jpg,Operating the radio
img_101126.jpg,Reaching behind
img_101127.jpg,Operating the radio
img_101128.jpg,Talking on the phone - right
img_101129.jpg,Operating the radio
img_10113.jpg,Operating the radio
img_101131.jpg,Reaching behind
img_101132.jpg,Drinking
img_101133.jpg,Drinking
img_101135.jpg,Texting - right
img_101137.jpg,Texting - left
img_101138.jpg,Talking on the phone - right
img_101139.jpg,Operating the radio
img_10114.jpg,Talking on the phone - left
img_101140.jpg,Texting - left
img_101141.jpg,Operating the radio
img_101142.jpg,Safe driving
img_101143.jpg,Operating the radio
img_101145.jpg,Texting - right
img_101146.jpg,Texting - left
img_101147.jpg,Talking on the phone - right
img_101148.jpg,Reaching behind
img_101149.jpg,Texting - right
img_10115.jpg,Talking on the phone - right
img_101150.jpg,Reaching behind
img_101151.jpg,Talking on the phone - left
img_101152.jpg,Hair and makeup
img_101153.jpg,Safe driving
img_101154.jpg,Talking on the phone - left
img_101155.jpg,Talking on the phone - right
img_101156.jpg,Texting - right
img_101157.jpg,Reaching behind
img_101158.jpg,Hair and makeup
img_101160.jpg,Safe driving
img_101161.jpg,Operating the radio
img_101162.jpg,Operating the radio
img_101164.jpg,Talking on the phone - left
img_101165.jpg,Talking on the phone - right
img_101166.jpg,Hair and makeup
img_101167.jpg,Talking on the phone - left
img_101168.jpg,Texting - left
img_101169.jpg,Reaching behind
img_101170.jpg,Hair and makeup
img_101171.jpg,Hair and makeup
img_101172.jpg,Hair and makeup
img_101173.jpg,Operating the radio
img_101174.jpg,Operating the radio
img_101176.jpg,Hair and makeup
img_101178.jpg,Texting - right
img_101179.jpg,Reaching behind
img_10118.jpg,Texting - left
img_101181.jpg,Texting - left
img_101182.jpg,Talking on the phone - right
img_101183.jpg,Talking on the phone - left
img_101184.jpg,Operating the radio
img_101185.jpg,Talking on the phone - left
img_101186.jpg,Talking to passenger
img_101188.jpg,Reaching behind
img_101189.jpg,Operating the radio
img_101190.jpg,Texting - left
img_101191.jpg,Talking on the phone - left
img_101192.jpg,Talking on the phone - right
img_101193.jpg,Talking on the phone - left
img_101198.jpg,Reaching behind
img_101199.jpg,Talking on the phone - left
img_10120.jpg,Safe driving
img_101202.jpg,Operating the radio
img_101203.jpg,Texting - left
img_101204.jpg,Operating the radio
img_101205.jpg,Operating the radio
img_101206.jpg,Hair and makeup
img_101207.jpg,Operating the radio
img_10121.jpg,Talking on the phone - left
img_101210.jpg,Talking on the phone - left
img_101211.jpg,Drinking
img_101212.jpg,Hair and makeup
img_101213.jpg,Drinking
img_101214.jpg,Operating the radio
img_101217.jpg,Talking on the phone - left
img_101218.jpg,Reaching behind
img_101219.jpg,Talking on the phone - left
img_10122.jpg,Operating the radio
img_101220.jpg,Hair and makeup
img_101222.jpg,Drinking
img_101224.jpg,Hair and makeup
img_101225.jpg,Reaching behind
img_101226.jpg,Reaching behind
img_101227.jpg,Talking on the phone - right
img_101228.jpg,Texting - right
img_10123.jpg,Operating the radio
img_101230.jpg,Hair and makeup
img_101231.jpg,Operating the radio
img_101232.jpg,Safe driving
img_101234.jpg,Operating the radio
img_101236.jpg,Operating the radio
img_101237.jpg,Talking on the phone - right
img_101238.jpg,Talking on the phone - right
img_101239.jpg,Texting - left
img_10124.jpg,Operating the radio
img_101241.jpg,Hair and makeup
img_101242.jpg,Operating the radio
img_101243.jpg,Talking to passenger
img_101244.jpg,Operating the radio
img_101245.jpg,Operating the radio
img_101246.jpg,Reaching behind
img_101247.jpg,Hair and makeup
img_101248.jpg,Reaching behind
img_101249.jpg,Hair and makeup
img_101250.jpg,Hair and makeup
img_101251.jpg,Talking on the phone - right
img_101253.jpg,Talking on the phone - right
img_101254.jpg,Reaching behind
img_101255.jpg,Operating the radio
img_101256.jpg,Safe driving
img_101257.jpg,Reaching behind
img_101259.jpg,Reaching behind
img_10126.jpg,Hair and makeup
img_101260.jpg,Operating the radio
img_101261.jpg,Operating the radio
img_101262.jpg,Operating the radio
img_101263.jpg,Safe driving
img_101265.jpg,Operating the radio
img_101266.jpg,Talking on the phone - right
img_101268.jpg,Drinking
img_101269.jpg,Reaching behind
img_10127.jpg,Reaching behind
img_101270.jpg,Operating the radio
img_101271.jpg,Texting - left
img_101272.jpg,Reaching behind
img_101274.jpg,Operating the radio
img_101275.jpg,Safe driving
img_101276.jpg,Safe driving
img_101277.jpg,Operating the radio
img_101278.jpg,Operating the radio
img_101279.jpg,Texting - left
img_10128.jpg,Operating the radio
img_101280.jpg,Texting - right
img_101281.jpg,Talking on the phone - left
img_101282.jpg,Hair and makeup
img_101283.jpg,Reaching behind
img_101284.jpg,Reaching behind
img_101285.jpg,Talking on the phone - left
img_101287.jpg,Talking on the phone - right
img_101288.jpg,Drinking
img_101289.jpg,Hair and makeup
img_10129.jpg,Talking on the phone - right
img_101291.jpg,Texting - left
img_101292.jpg,Talking to passenger
img_101294.jpg,Reaching behind
img_101296.jpg,Reaching behind
img_101297.jpg,Talking on the phone - left
img_101299.jpg,Operating the radio
img_1013.jpg,Texting - left
img_10130.jpg,Safe driving
img_101300.jpg,Hair and makeup
img_101301.jpg,Operating the radio
img_101302.jpg,Hair and makeup
img_101303.jpg,Hair and makeup
img_101305.jpg,Texting - right
img_101306.jpg,Reaching behind
img_101307.jpg,Hair and makeup
img_101308.jpg,Talking on the phone - left
img_101309.jpg,Reaching behind
img_10131.jpg,Texting - left
img_101311.jpg,Talking on the phone - left
img_101313.jpg,Talking on the phone - left
img_101314.jpg,Texting - left
img_101315.jpg,Texting - left
img_101316.jpg,Talking on the phone - left
img_101317.jpg,Talking on the phone - right
img_101318.jpg,Texting - left
img_10132.jpg,Texting - right
img_101322.jpg,Operating the radio
img_101323.jpg,Talking on the phone - right
img_101324.jpg,Operating the radio
img_101326.jpg,Talking on the phone - left
img_101327.jpg,Safe driving
img_101328.jpg,Hair and makeup
img_101329.jpg,Talking on the phone - left
img_101330.jpg,Talking to passenger
img_101331.jpg,Safe driving
img_101332.jpg,Talking on the phone - right
img_101333.jpg,Safe driving
img_101334.jpg,Reaching behind
img_101335.jpg,Reaching behind
img_101336.jpg,Drinking
img_101337.jpg,Drinking
img_101338.jpg,Safe driving
img_101339.jpg,Texting - left
img_101340.jpg,Reaching behind
img_101342.jpg,Reaching behind
img_101343.jpg,Operating the radio
img_101344.jpg,Operating the radio
img_101345.jpg,Talking to passenger
img_101346.jpg,Reaching behind
img_101347.jpg,Talking on the phone - left
img_101348.jpg,Texting - left
img_10135.jpg,Safe driving
img_101350.jpg,Safe driving
img_101351.jpg,Hair and makeup
img_101352.jpg,Texting - left
img_101353.jpg,Drinking
img_101354.jpg,Texting - right
img_101355.jpg,Reaching behind
img_101356.jpg,Texting - left
img_101358.jpg,Texting - left
img_101359.jpg,Safe driving
img_10136.jpg,Drinking
img_101360.jpg,Talking on the phone - left
img_101361.jpg,Talking on the phone - left
img_101362.jpg,Texting - left
img_101363.jpg,Talking on the phone - left
img_101365.jpg,Safe driving
img_101368.jpg,Hair and makeup
img_101369.jpg,Talking on the phone - left
img_10137.jpg,Safe driving
img_101371.jpg,Operating the radio
img_101372.jpg,Texting - right
img_101374.jpg,Texting - left
img_101375.jpg,Texting - left
img_101376.jpg,Talking on the phone - left
img_101377.jpg,Talking on the phone - left
img_101379.jpg,Reaching behind
img_10138.jpg,Talking on the phone - left
img_101380.jpg,Operating the radio
img_101381.jpg,Reaching behind
img_101382.jpg,Texting - left
img_101384.jpg,Texting - left
img_101385.jpg,Drinking
img_101387.jpg,Reaching behind
img_101388.jpg,Drinking
img_101389.jpg,Texting - right
img_10139.jpg,Texting - left
img_101390.jpg,Talking on the phone - left
img_101391.jpg,Talking on the phone - left
img_101393.jpg,Talking on the phone - right
img_101395.jpg,Hair and makeup
img_101396.jpg,Talking on the phone - left
img_101397.jpg,Texting - left
img_101398.jpg,Hair and makeup
img_101399.jpg,Drinking
img_1014.jpg,Hair and makeup
img_10140.jpg,Operating the radio
img_101400.jpg,Drinking
img_101401.jpg,Talking on the phone - left
img_101402.jpg,Operating the radio
img_101403.jpg,Talking on the phone - left
img_101404.jpg,Talking on the phone - right
img_101405.jpg,Hair and makeup
img_101406.jpg,Hair and makeup
img_101407.jpg,Texting - left
img_101408.jpg,Drinking
img_101409.jpg,Talking on the phone - right
img_101411.jpg,Operating the radio
img_101412.jpg,Hair and makeup
img_101413.jpg,Talking on the phone - left
img_101415.jpg,Operating the radio
img_101416.jpg,Reaching behind
img_101418.jpg,Safe driving
img_10142.jpg,Drinking
img_101420.jpg,Texting - left
img_101421.jpg,Hair and makeup
img_101422.jpg,Drinking
img_101423.jpg,Talking on the phone - left
img_101426.jpg,Talking to passenger
img_101427.jpg,Reaching behind
img_101428.jpg,Operating the radio
img_101429.jpg,Texting - right
img_10143.jpg,Reaching behind
img_101430.jpg,Operating the radio
img_101431.jpg,Safe driving
img_101432.jpg,Talking on the phone - left
img_101435.jpg,Hair and makeup
img_101436.jpg,Hair and makeup
img_101438.jpg,Operating the radio
img_101439.jpg,Drinking
img_10144.jpg,Operating the radio
img_101440.jpg,Operating the radio
img_101441.jpg,Texting - right
img_101442.jpg,Reaching behind
img_101444.jpg,Talking on the phone - right
img_101445.jpg,Talking on the phone - left
img_101446.jpg,Hair and makeup
img_101447.jpg,Talking on the phone - left
img_101448.jpg,Drinking
img_10145.jpg,Drinking
img_101450.jpg,Operating the radio
img_101451.jpg,Operating the radio
img_101452.jpg,Talking on the phone - right
img_101453.jpg,Operating the radio
img_101454.jpg,Operating the radio
img_101455.jpg,Reaching behind
img_101457.jpg,Talking on the phone - right
img_101458.jpg,Hair and makeup
img_101459.jpg,Reaching behind
img_101460.jpg,Hair and makeup
img_101461.jpg,Talking on the phone - left
img_101462.jpg,Safe driving
img_101463.jpg,Operating the radio
img_101464.jpg,Hair and makeup
img_101465.jpg,Drinking
img_101466.jpg,Operating the radio
img_101467.jpg,Operating the radio
img_101468.jpg,Hair and makeup
img_101469.jpg,Safe driving
img_101472.jpg,Operating the radio
img_101473.jpg,Talking to passenger
img_101474.jpg,Talking on the phone - right
img_101475.jpg,Talking on the phone - right
img_101478.jpg,Safe driving
img_10148.jpg,Talking to passenger
img_101480.jpg,Hair and makeup
img_101481.jpg,Talking on the phone - right
img_101482.jpg,Texting - left
img_101483.jpg,Talking on the phone - right
img_101484.jpg,Hair and makeup
img_101485.jpg,Talking on the phone - right
img_101487.jpg,Safe driving
img_101488.jpg,Talking on the phone - left
img_101489.jpg,Safe driving
img_10149.jpg,Safe driving
img_101490.jpg,Drinking
img_101491.jpg,Operating the radio
img_101492.jpg,Operating the radio
img_101493.jpg,Talking to passenger
img_101494.jpg,Talking on the phone - right
img_101495.jpg,Texting - left
img_101496.jpg,Hair and makeup
img_101497.jpg,Drinking
img_1015.jpg,Operating the radio
img_10150.jpg,Talking on the phone - left
img_101500.jpg,Drinking
img_101502.jpg,Reaching behind
img_101506.jpg,Talking on the phone - left
img_101508.jpg,Talking on the phone - right
img_101509.jpg,Talking on the phone - right
img_10151.jpg,Drinking
img_101510.jpg,Safe driving
img_101511.jpg,Operating the radio
img_101512.jpg,Texting - left
img_101514.jpg,Operating the radio
img_101515.jpg,Safe driving
img_101516.jpg,Reaching behind
img_101517.jpg,Operating the radio
img_101518.jpg,Operating the radio
img_101519.jpg,Drinking
img_10152.jpg,Operating the radio
img_101521.jpg,Safe driving
img_101523.jpg,Operating the radio
img_101524.jpg,Hair and makeup
img_101525.jpg,Reaching behind
img_101527.jpg,Talking on the phone - right
img_101529.jpg,Safe driving
img_10153.jpg,Operating the radio
img_101530.jpg,Safe driving
img_101531.jpg,Reaching behind
img_101532.jpg,Operating the radio
img_101533.jpg,Reaching behind
img_101534.jpg,Safe driving
img_101535.jpg,Talking on the phone - left
img_101536.jpg,Texting - left
img_101537.jpg,Hair and makeup
img_101538.jpg,Operating the radio
img_101539.jpg,Hair and makeup
img_101540.jpg,Operating the radio
img_101541.jpg,Talking on the phone - left
